month,make,fuel_type,vehicle_type,number
2020-03,SAKAI,Diesel,Very Heavy Goods Vehicles,
2020-03,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2020-03,SCANIA,Diesel,Very Heavy Goods Vehicles,19
2020-03,SOCMA,Diesel,Very Heavy Goods Vehicles,2
2020-03,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2020-03,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2020-03,T.C.M.,Diesel,Very Heavy Goods Vehicles,1
2020-03,TLD,Diesel,Very Heavy Goods Vehicles,
2020-03,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2020-03,TOYOTA,Diesel,Very Heavy Goods Vehicles,
2020-03,TOYOTA,Others,Very Heavy Goods Vehicles,
2020-03,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,9
2020-03,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,
2020-03,VOLKSWAGEN,Petrol,Very Heavy Goods Vehicles,
2020-03,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2020-03,VOLVO,Diesel,Very Heavy Goods Vehicles,3
2020-03,YUTONG,Diesel,Very Heavy Goods Vehicles,
2020-03,YUTONG,Others,Very Heavy Goods Vehicles,
2020-03,BEIBEN,Diesel,Buses,
2020-03,BYD,Others,Buses,
2020-03,CATERPILLAR,Diesel,Buses,
2020-03,CITROEN,Diesel,Buses,
2020-03,FIAT,Diesel,Buses,
2020-03,FORD,Diesel,Buses,
2020-03,FOTON,Diesel,Buses,
2020-03,FTBCI,Diesel,Buses,
2020-03,GOLDEN DRAGON,Diesel,Buses,
2020-03,GOLDHOFER,Diesel,Buses,
2020-03,GUANGTAI,Diesel,Buses,
2020-03,HIGER,Diesel,Buses,1
2020-03,HINO,Diesel,Buses,
2020-03,HYSTER,Diesel,Buses,
2020-03,ISUZU,Diesel,Buses,
2020-03,IVECO,Diesel,Buses,
2020-03,KIA,Diesel,Buses,
2020-03,KING LONG,Diesel,Buses,1
2020-03,LEKTRO,Others,Buses,
2020-03,LIEBHERR,Diesel,Buses,
2020-03,LINDE,Others,Buses,
2020-03,MAN,Diesel,Buses,2
2020-03,MAXUS,Petrol,Buses,
2020-03,MAXUS,Diesel,Buses,
2020-03,MERCEDES BENZ,Petrol,Buses,
2020-03,MERCEDES BENZ,Diesel,Buses,2
2020-03,MERCEDES BENZ,Others,Buses,
2020-03,MITSUBISHI,Diesel,Buses,4
2020-03,MULAG,Others,Buses,
2020-03,NISSAN,Petrol,Buses,
2020-03,NISSAN,Diesel,Buses,4
2020-03,OPEL,Diesel,Buses,
2020-03,PEUGEOT,Diesel,Buses,
2020-03,RENAULT,Diesel,Buses,
2020-03,RENAULT,Others,Buses,
2020-03,ROSENBAUER,Diesel,Buses,
2020-03,SAKAI,Diesel,Buses,
2020-03,SC NEUSTAR,Diesel,Buses,1
2020-03,SCANIA,Diesel,Buses,
2020-03,SOCMA,Diesel,Buses,
2020-03,SSANGYONG,Diesel,Buses,
2020-03,SUZUKI,Petrol,Buses,
2020-03,T.C.M.,Diesel,Buses,
2020-03,TLD,Diesel,Buses,
2020-03,TOYOTA,Petrol,Buses,
2020-03,TOYOTA,Diesel,Buses,30
2020-03,TOYOTA,Others,Buses,
2020-03,UD TRUCKS,Diesel,Buses,
2020-03,UNICARRIERS,Diesel,Buses,
2020-03,VOLKSWAGEN,Petrol,Buses,
2020-03,VOLKSWAGEN,Diesel,Buses,
2020-03,VOLVO,Diesel,Buses,
2020-03,YUTONG,Diesel,Buses,
2020-03,YUTONG,Others,Buses,
2020-04,BEIBEN,Diesel,Goods cum Passenger Vehicles,
2020-04,BYD,Others,Goods cum Passenger Vehicles,
2020-04,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2020-04,CITROEN,Diesel,Goods cum Passenger Vehicles,
2020-04,FIAT,Diesel,Goods cum Passenger Vehicles,
2020-04,FORD,Diesel,Goods cum Passenger Vehicles,
2020-04,FOTON,Diesel,Goods cum Passenger Vehicles,
2020-04,FTBCI,Diesel,Goods cum Passenger Vehicles,
2020-04,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2020-04,GOLDHOFER,Diesel,Goods cum Passenger Vehicles,
2020-04,GUANGTAI,Diesel,Goods cum Passenger Vehicles,
2020-04,HIGER,Diesel,Goods cum Passenger Vehicles,
2020-04,HINO,Diesel,Goods cum Passenger Vehicles,
2020-04,HYSTER,Diesel,Goods cum Passenger Vehicles,
2020-04,ISUZU,Diesel,Goods cum Passenger Vehicles,2
2020-04,IVECO,Diesel,Goods cum Passenger Vehicles,
2020-04,KIA,Diesel,Goods cum Passenger Vehicles,
2020-04,KING LONG,Diesel,Goods cum Passenger Vehicles,
2020-04,LEKTRO,Others,Goods cum Passenger Vehicles,
2020-04,LIEBHERR,Diesel,Goods cum Passenger Vehicles,
2020-04,LINDE,Others,Goods cum Passenger Vehicles,
2020-04,MAN,Diesel,Goods cum Passenger Vehicles,
2020-04,MAXUS,Petrol,Goods cum Passenger Vehicles,
2020-04,MAXUS,Diesel,Goods cum Passenger Vehicles,
